date,timestamp,open,high,low,close,volume,source_symbol,source
2025-11-03,,2566.11,2579.91,2561.91,2570.96,,,
2025-11-05,,2552.75,2579.16,2537.65,2546.62,,,
2025-11-06,,2558.87,2560.25,2532.02,2542.7,,,
2025-11-07,,2545.05,2573.84,2544.48,2566.42,,,
2025-11-10,,2590.59,2600.19,2552.16,2558.6,,,
2025-11-11,,2562.13,2576.62,2550.85,2566.17,,,
2025-11-12,,2573.61,2576.65,2529.06,2536.22,,,
2025-11-13,,2542.57,2550.96,2528.64,2543.36,,,
2025-11-14,,2548.74,2550.93,2514.92,2525.68,,,
2025-11-17,,2509.55,2521.49,2501.71,2510.64,,,
2025-11-18,,2506.61,2574.49,2492.2,2563.07,,,
2025-11-19,,2576.51,2669.85,2558.51,2646.02,,,
2025-11-20,,2635.22,2661.12,2617.57,2628.31,,,
2025-11-21,,2679.54,2695.26,2650.06,2685.03,,,
2025-11-24,,2703.18,2713.02,2645.91,2654.84,,,
2025-11-25,,2672.67,2695.04,2639.72,2685.95,,,
2025-11-26,,2676.81,2679.97,2660.88,2668.38,,,
2025-11-27,,2672.82,2674.23,2605.13,2621.37,,,
2025-11-28,,2627.9,2685.88,2623.38,2676.42,,,
2025-12-01,,2674.51,2698.41,2662.86,2686.93,,,
2025-12-02,,2683.76,2692.22,2657.52,2667.2,,,
2025-12-03,,2640.22,2651.71,2619.88,2651.71,,,
2025-12-04,,2661.39,2668.09,2653.99,2657.13,,,
2025-12-05,,2662.05,2718.32,2656.92,2711.3,,,
2025-12-08,,2727.14,2739.74,2699.79,2705.17,,,
2025-12-09,,2693.36,2721.82,2686.32,2702.72,,,
2025-12-10,,2720.42,2730.6,2713.19,2720.66,,,
2025-12-11,,2733.58,2761.94,2733.29,2748.93,,,
2025-12-12,,2761.36,2769.35,2731.98,2739.49,,,
2025-12-15,,2734.06,2751.7,2723.8,2748.93,,,
2025-12-16,,2749.87,2779.73,2746.77,2774.23,,,
2025-12-17,,2780.86,2781.97,2740.18,2759.73,,,
2025-12-18,,2764.09,2772.87,2752.06,2753.07,,,
2025-12-19,,2779.21,2791.25,2739.55,2743.09,,,
2025-12-22,,2741.24,2741.34,2712.64,2715.98,,,
2025-12-23,,2717.92,2733.17,2704.27,2725.38,,,
2025-12-24,,2723.31,2733.38,2709.96,2720.02,,,
2025-12-25,,2717.9,2722.91,2708.39,2714.12,,,
2025-12-26,,2737.19,2760.53,2735.31,2754.89,,,
2025-12-29,,2775.62,2819.33,2738.95,2742.03,,,
2025-12-30,,2758.42,2775.2,2749.53,2766.62,,,
2026-01-05,,2733.01,2760.06,2728.44,2757.09,,,
2026-01-06,,2765.1,2767.32,2739.37,2745.26,,,
2026-01-08,,2720.32,2732.75,2714.73,2718.62,,,
2026-01-09,,2727.47,2730.17,2721.13,2724.85,,,
2026-01-12,,2731.66,2733.82,2696.37,2701.93,,,
2026-01-13,,2696.73,2705.25,2687.1,2696.92,,,
2026-01-14,,2686.1,2716.21,2674.17,2702.69,,,
2026-01-15,,2700.11,2711.59,2691.25,2701.32,,,
2026-01-16,,2711.78,2740.26,2708.97,2733.75,,,
2026-01-19,,2742.41,2757.17,2730.75,2750.25,,,
2026-01-20,,2745.94,2746.26,2727.65,2738.07,,,
2026-01-21,,2744.06,2778.68,2734.86,2770.53,,,
2026-01-22,,2778.87,2790.1,2754.43,2768.02,,,
2026-01-23,,2767.84,2783.21,2761.64,2777.29,,,
2026-01-26,,2780.22,2780.22,2760.71,2768.15,,,
2026-01-27,,2768.0,2783.73,2752.41,2781.39,,,
2026-01-28,,2793.2,2799.85,2780.66,2788.01,,,
2026-01-29,,2808.69,2843.63,2786.64,2797.76,,,
2026-01-30,,2811.73,2813.82,2771.97,2782.74,,,
2026-02-02,,2758.01,2780.52,2753.96,2768.56,,,
2026-02-03,,2787.32,2794.19,2777.41,2786.15,,,
2026-02-04,,2790.73,2803.76,2771.49,2776.31,,,
2026-02-05,,2754.41,2758.03,2720.7,2737.13,,,
2026-02-06,,2743.33,2744.98,2729.77,2735.43,,,
2026-02-09,,2726.55,2728.45,2712.47,2725.64,,,
2026-02-10,,2728.17,2740.39,2716.33,2717.04,,,
2026-02-11,,2723.83,2762.5,2719.44,2757.75,,,
2026-02-12,,2755.94,2771.4,2746.64,2765.66,,,
2026-02-13,,2753.43,2781.2,2747.67,2776.34,,,
2026-02-16,,2791.52,2795.9,2779.63,2782.6,,,
2026-02-17,,2788.45,2791.68,2765.33,2765.33,,,
2026-02-18,,2769.02,2780.17,2757.98,2779.08,,,
2026-02-19,,2785.74,2793.07,2770.67,2772.84,,,
2026-02-20,,2780.28,2786.16,2768.28,2780.6,,,
2026-02-24,,2794.45,2809.49,2776.25,2777.35,,,
2026-02-25,,2784.82,2798.35,2781.12,2795.39,,,
2026-02-26,,2799.71,2803.39,2782.64,2785.58,,,
2026-02-27,,2786.72,2804.1,2780.93,2799.14,,,
2026-03-02,,2823.19,2851.0,2818.91,2835.65,,,
2026-03-03,,2848.66,2850.91,2820.68,2825.14,,,
2026-03-04,,2824.16,2837.7,2803.8,2809.78,,,
2026-03-05,,2814.75,2827.56,2811.72,2825.0,,,
2026-03-06,,2835.37,2862.8,2828.89,2854.11,,,
2026-03-09,,2912.01,2912.01,2870.98,2888.68,,,
2026-03-10,,2887.6,2891.54,2853.04,2853.86,,,
2026-03-11,,2862.67,2873.91,2851.77,2854.05,,,
2026-03-12,,2869.34,2877.39,2861.97,2872.08,,,
2026-03-13,,2877.74,2891.29,2866.6,2871.86,,,
2026-03-16,,2886.58,2889.23,2849.93,2853.72,,,
2026-03-17,,2859.03,2865.09,2852.05,2853.53,,,
2026-03-18,,2856.45,2876.49,2853.77,2871.72,,,
2026-03-19,,2884.76,2892.95,2864.44,2868.99,,,
2026-03-20,,2879.44,2889.39,2864.15,2864.89,,,
2026-03-23,,2865.85,2875.22,2804.51,2833.43,,,
2026-03-24,,2836.6,2843.19,2826.24,2837.9,,,
2026-03-25,,2840.2,2841.94,2831.9,2840.14,,,
2026-03-26,,2846.61,2847.76,2814.47,2822.84,,,
2026-03-27,,2822.09,2829.75,2780.38,2789.61,,,
2026-03-30,,2796.46,2814.54,2775.8,2800.69,,,
2026-03-31,,2801.02,2801.1,2766.28,2776.37,,,
2026-04-01,,2770.81,2787.45,2764.84,2775.24,,,
2026-04-02,,2787.52,2787.68,2767.99,2774.41,,,
2026-04-03,,2780.86,2783.05,2751.9,2760.7,,,
2026-04-06,,2748.51,2788.27,2747.81,2784.87,,,
2026-04-07,,2785.36,2803.61,2778.6,2797.24,,,
2026-04-08,,2775.26,2776.9,2758.95,2765.06,,,
2026-04-09,,2764.78,2770.31,2732.5,2733.4,,,
2026-04-10,,2741.73,2747.15,2721.54,2725.39,,,
2026-04-13,,2743.05,2746.8,2709.0,2722.69,,,
2026-04-14,,2725.53,2730.48,2703.17,2725.51,,,
2026-04-15,,2718.99,2745.64,2708.0,2740.45,,,
2026-04-16,,2750.02,2764.32,2737.73,2741.14,,,
2026-04-17,,2741.81,2758.66,2716.8,2723.94,,,
2026-04-20,,2742.57,2757.62,2727.88,2753.66,,,
2026-04-21,,2748.47,2763.71,2737.36,2757.7,,,
2026-04-22,,2760.12,2769.04,2752.73,2761.64,,,
2026-04-23,,2770.57,2777.88,2762.99,2771.46,,,
2026-04-24,,2775.48,2777.89,2729.64,2733.0,,,
2026-04-27,,2728.45,2744.06,2724.36,2732.41,,,
2026-04-28,,2736.16,2736.81,2695.36,2696.58,,,
2026-04-29,,2702.11,2705.69,2628.98,2639.82,,,
2026-04-30,,2652.56,2674.59,2648.94,2658.21,,,
2026-05-04,,2653.73,2655.46,2605.24,2620.82,,,
2026-05-05,,2617.07,2652.25,2590.66,2644.37,,,
2026-05-06,,2634.93,2647.5,2612.46,2632.5,,,
2026-05-07,,2622.74,2631.77,2611.09,2615.33,,,
2026-05-08,,2610.4,2614.03,2597.55,2597.8,,,
2026-05-11,,2646.25,2659.96,2642.76,2656.91,,,
2026-05-12,,2655.78,2696.53,2651.61,2689.96,,,
2026-05-13,,2689.78,2697.04,2680.88,2694.72,,,
2026-05-14,,2686.1,2688.56,2654.76,2658.84,,,
2026-05-15,,2656.54,2665.47,2627.36,2633.84,,,
2026-05-18,,2633.59,2670.93,2617.59,2668.22,,,
2026-05-19,,2664.37,2675.17,2656.7,2663.48,,,
2026-05-20,,2654.87,2655.08,2631.14,2640.32,,,
2026-05-21,,2629.3,2669.72,2611.59,2664.29,,,
2026-05-22,,2656.38,2679.98,2620.48,2625.69,,,
2026-05-25,,2629.05,2634.98,2579.76,2598.2,,,
2026-05-26,,2592.53,2595.96,2573.42,2580.25,,,
2026-05-27,,2577.97,2594.61,2562.22,2590.24,,,
2026-05-28,,2589.83,2603.9,2574.14,2583.89,,,
2026-05-29,,2571.78,2575.03,2556.56,2565.61,,,
2026-06-01,,2578.46,2589.59,2563.93,2570.04,,,
2026-06-02,,2580.98,2628.58,2574.47,2620.39,,,
2026-06-03,,2622.5,2628.33,2595.79,2601.35,,,
2026-06-04,,2596.21,2606.27,2577.68,2579.9,,,
2026-06-05,,2577.07,2581.69,2557.52,2561.04,,,
2026-06-08,,2574.43,2576.72,2511.41,2517.64,,,
2026-06-09,,2510.29,2535.85,2484.4,2522.77,,,
2026-06-10,,2506.57,2535.25,2482.29,2520.88,,,
2026-06-11,,2528.75,2528.77,2506.57,2515.33,,,
2026-06-15,,2527.63,2548.71,2526.76,2542.84,,,
2026-06-16,,2546.65,2550.12,2475.95,2490.52,,,
2026-06-17,,2488.53,2503.63,2479.83,2485.05,,,
2026-06-18,,2468.35,2468.44,2423.16,2441.24,,,
2026-06-19,,2447.35,2459.68,2401.64,2420.56,,,
2026-06-22,,2401.97,2420.01,2300.42,2318.28,,,
2026-06-23,,2278.53,2341.58,2273.75,2335.94,,,
2026-06-24,,2321.8,2321.8,2230.47,2243.47,,,
2026-06-25,,2266.31,2278.28,2217.39,2257.24,,,
2026-06-26,,2222.56,2323.5,2203.25,2285.61,,,
2026-06-29,,2275.45,2358.63,2254.6,2349.81,,,
2026-06-30,,2357.15,2402.41,2341.33,2348.15,,,
2026-07-01,,2360.9,2374.74,2333.65,2344.55,,,
